indicator,iso3,country,year,value
population,BGD,Bangladesh,2008,149474264
population,BGD,Bangladesh,2007,147989278
population,BGD,Bangladesh,2006,146405973
population,BGD,Bangladesh,2005,144715786
population,BGD,Bangladesh,2004,142902856
population,BGD,Bangladesh,2003,140970351
population,BGD,Bangladesh,2002,138933658
population,BGD,Bangladesh,2001,136805810
population,BGD,Bangladesh,2000,134544304
population,BGD,Bangladesh,1999,132108065
population,BGD,Bangladesh,1998,129622332
population,BGD,Bangladesh,1997,127198069
population,BGD,Bangladesh,1996,124862179
population,BGD,Bangladesh,1995,122600370
population,BGD,Bangladesh,1994,120343179
population,BGD,Bangladesh,1993,118132360
population,BGD,Bangladesh,1992,115952192
population,BGD,Bangladesh,1991,113787109
population,BGD,Bangladesh,1990,111633717
population,BRA,Brazil,2024,211998573
population,BRA,Brazil,2023,211140729
population,BRA,Brazil,2022,210306415
population,BRA,Brazil,2021,209550294
population,BRA,Brazil,2020,208660842
population,BRA,Brazil,2019,207455459
population,BRA,Brazil,2018,206107261
population,BRA,Brazil,2017,204703445
population,BRA,Brazil,2016,203218114
population,BRA,Brazil,2015,201675532
population,BRA,Brazil,2014,200085127
population,BRA,Brazil,2013,198478299
population,BRA,Brazil,2012,196876111
population,BRA,Brazil,2011,195284734
population,BRA,Brazil,2010,193701929
population,BRA,Brazil,2009,192079951
population,BRA,Brazil,2008,190367302
population,BRA,Brazil,2007,188552320
population,BRA,Brazil,2006,186653106
population,BRA,Brazil,2005,184688101
population,BRA,Brazil,2004,182675143
population,BRA,Brazil,2003,180622688
population,BRA,Brazil,2002,178503484
population,BRA,Brazil,2001,176301203
population,BRA,Brazil,2000,174018282
population,BRA,Brazil,1999,171641543
population,BRA,Brazil,1998,169159655
population,BRA,Brazil,1997,166661659
population,BRA,Brazil,1996,164202549
population,BRA,Brazil,1995,161735073
population,BRA,Brazil,1994,159265006
population,BRA,Brazil,1993,156794577
population,BRA,Brazil,1992,154275079
population,BRA,Brazil,1991,151724256
population,BRA,Brazil,1990,149143223
population,CAN,Canada,2024,41262329
population,CAN,Canada,2023,40049088
population,CAN,Canada,2022,38950132
population,CAN,Canada,2021,38239864
population,CAN,Canada,2020,38028638
population,CAN,Canada,2019,37618495
population,CAN,Canada,2018,37072620
population,CAN,Canada,2017,36545075
population,CAN,Canada,2016,36110803
population,CAN,Canada,2015,35704498
population,CAN,Canada,2014,35434066
population,CAN,Canada,2013,35080992
population,CAN,Canada,2012,34713395
population,CAN,Canada,2011,34339221
population,CAN,Canada,2010,34005902
population,CAN,Canada,2009,33630069
population,CAN,Canada,2008,33247298
population,CAN,Canada,2007,32888886
population,CAN,Canada,2006,32571193
population,CAN,Canada,2005,32242732
population,CAN,Canada,2004,31938807
population,CAN,Canada,2003,31642461
population,CAN,Canada,2002,31359199
population,CAN,Canada,2001,31020855
population,CAN,Canada,2000,30685730
population,CAN,Canada,1999,30401286
population,CAN,Canada,1998,30155173
population,CAN,Canada,1997,29905948
population,CAN,Canada,1996,29610218
population,CAN,Canada,1995,29302311
population,CAN,Canada,1994,29000663
population,CAN,Canada,1993,28684764
population,CAN,Canada,1992,28371264
population,CAN,Canada,1991,28037420
population,CAN,Canada,1990,27691138
population,CHN,China,2024,1408975000
population,CHN,China,2023,1410710000
population,CHN,China,2022,1412175000
population,CHN,China,2021,1412360000
population,CHN,China,2020,1411100000
population,CHN,China,2019,1407745000
population,CHN,China,2018,1402760000
population,CHN,China,2017,1396215000
population,CHN,China,2016,1387790000
population,CHN,China,2015,1379860000
population,CHN,China,2014,1371860000
population,CHN,China,2013,1363240000
population,CHN,China,2012,1354190000
population,CHN,China,2011,1345035000
population,CHN,China,2010,1337705000
population,CHN,China,2009,1331260000
population,CHN,China,2008,1324655000
population,CHN,China,2007,1317885000
population,CHN,China,2006,1311020000
population,CHN,China,2005,1303720000
population,CHN,China,2004,1296075000
population,CHN,China,2003,1288400000
population,CHN,China,2002,1280400000
population,CHN,China,2001,1271850000
population,CHN,China,2000,1262645000
population,CHN,China,1999,1252735000
population,CHN,China,1998,1241935000
population,CHN,China,1997,1230075000
population,CHN,China,1996,1217550000
population,CHN,China,1995,1204855000
population,CHN,China,1994,1191835000
population,CHN,China,1993,1178440000
population,CHN,China,1992,1164970000
population,CHN,China,1991,1150780000
population,CHN,China,1990,1135185000
population,DEU,Germany,2024,83516593
population,DEU,Germany,2023,83287273
population,DEU,Germany,2022,83177813
population,DEU,Germany,2021,83196078
population,DEU,Germany,2020,83160871
population,DEU,Germany,2019,83092962
population,DEU,Germany,2018,82905782
population,DEU,Germany,2017,82657002
population,DEU,Germany,2016,82348669
population,DEU,Germany,2015,81686611
population,DEU,Germany,2014,80982500
population,DEU,Germany,2013,80645605
population,DEU,Germany,2012,80425823
population,DEU,Germany,2011,80274983
population,DEU,Germany,2010,81776930
population,DEU,Germany,2009,81902307
population,DEU,Germany,2008,82110097
population,DEU,Germany,2007,82266372
population,DEU,Germany,2006,82376451
population,DEU,Germany,2005,82469422
population,DEU,Germany,2004,82516260
population,DEU,Germany,2003,82534176
population,DEU,Germany,2002,82488495
population,DEU,Germany,2001,82349925
population,DEU,Germany,2000,82211508
population,DEU,Germany,1999,82100243
population,DEU,Germany,1998,82047195
population,DEU,Germany,1997,82034771
population,DEU,Germany,1996,81914831
population,DEU,Germany,1995,81678051
population,DEU,Germany,1994,81438348
population,DEU,Germany,1993,81156363
population,DEU,Germany,1992,80624598
population,DEU,Germany,1991,80013896
population,DEU,Germany,1990,79433029
population,EGY,"Egypt, Arab Rep.",2024,116538258
population,EGY,"Egypt, Arab Rep.",2023,114535772
population,EGY,"Egypt, Arab Rep.",2022,112618250
population,EGY,"Egypt, Arab Rep.",2021,110957008
population,EGY,"Egypt, Arab Rep.",2020,109315124
population,EGY,"Egypt, Arab Rep.",2019,107553158
population,EGY,"Egypt, Arab Rep.",2018,105682094
population,EGY,"Egypt, Arab Rep.",2017,103696057
population,EGY,"Egypt, Arab Rep.",2016,101644589
population,EGY,"Egypt, Arab Rep.",2015,99597342
population,EGY,"Egypt, Arab Rep.",2014,97528654
population,EGY,"Egypt, Arab Rep.",2013,95333553
population,EGY,"Egypt, Arab Rep.",2012,93161001
population,EGY,"Egypt, Arab Rep.",2011,91093059
population,EGY,"Egypt, Arab Rep.",2010,89196072
population,EGY,"Egypt, Arab Rep.",2009,87501636
population,EGY,"Egypt, Arab Rep.",2008,85864789
population,EGY,"Egypt, Arab Rep.",2007,84276225
population,EGY,"Egypt, Arab Rep.",2006,82700403
population,EGY,"Egypt, Arab Rep.",2005,81101004
population,EGY,"Egypt, Arab Rep.",2004,79477443
population,EGY,"Egypt, Arab Rep.",2003,77853548
population,EGY,"Egypt, Arab Rep.",2002,76239137
population,EGY,"Egypt, Arab Rep.",2001,74652029
population,EGY,"Egypt, Arab Rep.",2000,73083284
population,EGY,"Egypt, Arab Rep.",1999,71520954
population,EGY,"Egypt, Arab Rep.",1998,69943294
population,EGY,"Egypt, Arab Rep.",1997,68431740
population,EGY,"Egypt, Arab Rep.",1996,67028048
population,EGY,"Egypt, Arab Rep.",1995,65652622
population,EGY,"Egypt, Arab Rep.",1994,64285589
population,EGY,"Egypt, Arab Rep.",1993,62915681
population,EGY,"Egypt, Arab Rep.",1992,61480660
population,EGY,"Egypt, Arab Rep.",1991,60028997
population,EGY,"Egypt, Arab Rep.",1990,58396618
population,EUU,European Union,2024,450228188
population,EUU,European Union,2023,448897545
population,EUU,European Union,2022,447203596
population,EUU,European Union,2021,446228281
population,EUU,European Union,2020,446870959
population,EUU,European Union,2019,446910453
population,EUU,European Union,2018,446058453
population,EUU,European Union,2017,445321060
population,EUU,European Union,2016,444676652
population,EUU,European Union,2015,443793218
population,EUU,European Union,2014,442920819
population,EUU,European Union,2013,442425741
population,EUU,European Union,2012,442069839
population,EUU,European Union,2011,441414078
population,EUU,European Union,2010,442088310
population,EUU,European Union,2009,441388573
population,EUU,European Union,2008,440270719
population,EUU,European Union,2007,438796003
population,EUU,European Union,2006,437263803
population,EUU,European Union,2005,435789139
population,EUU,European Union,2004,434193248
population,EUU,European Union,2003,432512916
population,EUU,European Union,2002,430924112
population,EUU,European Union,2001,429909307
population,EUU,European Union,2000,429339162
population,EUU,European Union,1999,428825949
population,EUU,European Union,1998,428120105
population,EUU,European Union,1997,427547651
population,EUU,European Union,1996,426905134
population,EUU,European Union,1995,426210050
population,EUU,European Union,1994,425404352
population,EUU,European Union,1993,424344744
population,EUU,European Union,1992,422968989
population,EUU,European Union,1991,421741276
population,EUU,European Union,1990,420525030
population,FIN,Finland,2024,5619911
population,FIN,Finland,2023,5583911
population,FIN,Finland,2022,5556106
population,FIN,Finland,2021,5541017
population,FIN,Finland,2020,5529543
population,FIN,Finland,2019,5521606
population,FIN,Finland,2018,5515525
population,FIN,Finland,2017,5508214
population,FIN,Finland,2016,5495303
population,FIN,Finland,2015,5479531
population,FIN,Finland,2014,5461512
population,FIN,Finland,2013,5438972
population,FIN,Finland,2012,5413971
population,FIN,Finland,2011,5388272
population,FIN,Finland,2010,5363352
population,FIN,Finland,2009,5338871
population,FIN,Finland,2008,5313399
population,FIN,Finland,2007,5288720
population,FIN,Finland,2006,5266268
population,FIN,Finland,2005,5246096
population,FIN,Finland,2004,5228172
population,FIN,Finland,2003,5213014
population,FIN,Finland,2002,5200598
population,FIN,Finland,2001,5188008
population,FIN,Finland,2000,5176209
population,FIN,Finland,1999,5165474
population,FIN,Finland,1998,5153498
population,FIN,Finland,1997,5139835
population,FIN,Finland,1996,5124573
population,FIN,Finland,1995,5107790
population,FIN,Finland,1994,5088333
population,FIN,Finland,1993,5066447
population,FIN,Finland,1992,5041992
population,FIN,Finland,1991,5013740
population,FIN,Finland,1990,4986431
population,FRA,France,2024,68551653
population,FRA,France,2023,68372286
population,FRA,France,2022,68184457
population,FRA,France,2021,67842811
population,FRA,France,2020,67601110
population,FRA,France,2019,67382061
population,FRA,France,2018,67158348
population,FRA,France,2017,66918020
population,FRA,France,2016,66724104
population,FRA,France,2015,66548272
population,FRA,France,2014,66312067
population,FRA,France,2013,65997932
population,FRA,France,2012,65657659
population,FRA,France,2011,65340830
population,FRA,France,2010,65026211
population,FRA,France,2009,64706436
population,FRA,France,2008,64375116
population,FRA,France,2007,64016890
population,FRA,France,2006,63622342
population,FRA,France,2005,63180854
population,FRA,France,2004,62707588
population,FRA,France,2003,62249855
population,FRA,France,2002,61812142
population,FRA,France,2001,61364377
population,FRA,France,2000,60918661
population,FRA,France,1999,60501986
population,FRA,France,1998,60190684
population,FRA,France,1997,59968066
population,FRA,France,1996,59754504
population,FRA,France,1995,59541294
population,FRA,France,1994,59324863
population,FRA,France,1993,59103094
population,FRA,France,1992,58846584
population,FRA,France,1991,58554242
population,FRA,France,1990,58261012
population,GBR,United Kingdom,2024,69281000
population,GBR,United Kingdom,2023,68526000
population,GBR,United Kingdom,2022,67636000
population,GBR,United Kingdom,2021,66978000
population,GBR,United Kingdom,2020,66740000
population,GBR,United Kingdom,2019,66628000
population,GBR,United Kingdom,2018,66287000
population,GBR,United Kingdom,2017,65964000
population,GBR,United Kingdom,2016,65606000
population,GBR,United Kingdom,2015,65087000
population,GBR,United Kingdom,2014,64619000
population,GBR,United Kingdom,2013,64138000
population,GBR,United Kingdom,2012,63711000
population,GBR,United Kingdom,2011,63258810
population,GBR,United Kingdom,2010,62766365
population,GBR,United Kingdom,2009,62276270
population,GBR,United Kingdom,2008,61806995
population,GBR,United Kingdom,2007,61322463
population,GBR,United Kingdom,2006,60846820
population,GBR,United Kingdom,2005,60401206
population,GBR,United Kingdom,2004,59987905
population,GBR,United Kingdom,2003,59647577
population,GBR,United Kingdom,2002,59370479
population,GBR,United Kingdom,2001,59119673
population,GBR,United Kingdom,2000,58892514
population,GBR,United Kingdom,1999,58682466
population,GBR,United Kingdom,1998,58487141
population,GBR,United Kingdom,1997,58316954
population,GBR,United Kingdom,1996,58166950
population,GBR,United Kingdom,1995,58019030
population,GBR,United Kingdom,1994,57865745
population,GBR,United Kingdom,1993,57718614
population,GBR,United Kingdom,1992,57580402
population,GBR,United Kingdom,1991,57424897
population,GBR,United Kingdom,1990,57247586
population,,High income,2024,1417926222
population,,High income,2023,1408138595
population,,High income,2022,1398027812
population,,High income,2021,1391809845
population,,High income,2020,1393469256
population,,High income,2019,1389767299
population,,High income,2018,1384829843
population,,High income,2017,1380317891
population,,High income,2016,1374283414
population,,High income,2015,1366012613
population,,High income,2014,1357495262
population,,High income,2013,1350148878
population,,High income,2012,1342428399
population,,High income,2011,1334557662
population,,High income,2010,1328657753
population,,High income,2009,1322754051
population,,High income,2008,1314671040
population,,High income,2007,1305578110
population,,High income,2006,1296891494
population,,High income,2005,1289125857
population,,High income,2004,1282168195
population,,High income,2003,1275200577
population,,High income,2002,1268559564
population,,High income,2001,1262093741
population,,High income,2000,1255696330
population,,High income,1999,1249367360
population,,High income,1998,1242897726
population,,High income,1997,1236130405
population,,High income,1996,1229173348
population,,High income,1995,1222056186
population,,High income,1994,1214865411
population,,High income,1993,1207321942
population,,High income,1992,1199265190
population,,High income,1991,1190620652
population,,High income,1990,1182189939
population,IDN,Indonesia,2024,283487931
population,IDN,Indonesia,2023,281190067
population,IDN,Indonesia,2022,278830529
population,IDN,Indonesia,2021,276758053
population,IDN,Indonesia,2020,274814866
population,IDN,Indonesia,2019,272489381
population,IDN,Indonesia,2018,269951846
population,IDN,Indonesia,2017,267346658
population,IDN,Indonesia,2016,264627418
population,IDN,Indonesia,2015,261799249
population,IDN,Indonesia,2014,258877399
population,IDN,Indonesia,2013,255852467
population,IDN,Indonesia,2012,252698525
population,IDN,Indonesia,2011,249470032
population,IDN,Indonesia,2010,246305322
population,IDN,Indonesia,2009,243220028
population,IDN,Indonesia,2008,240157903
population,IDN,Indonesia,2007,237062337
population,IDN,Indonesia,2006,233951652
population,IDN,Indonesia,2005,230871650
population,IDN,Indonesia,2004,227926649
population,IDN,Indonesia,2003,225048008
population,IDN,Indonesia,2002,222088495
population,IDN,Indonesia,2001,219097902
population,IDN,Indonesia,2000,216077790
population,IDN,Indonesia,1999,213004668
population,IDN,Indonesia,1998,209826788
population,IDN,Indonesia,1997,206536095
population,IDN,Indonesia,1996,203204348
population,IDN,Indonesia,1995,199888057
population,IDN,Indonesia,1994,196591828
population,IDN,Indonesia,1993,193305168
population,IDN,Indonesia,1992,190043744
population,IDN,Indonesia,1991,186778238
population,IDN,Indonesia,1990,183501098
population,IND,India,2024,1450935791
population,IND,India,2023,1438069596
population,IND,India,2022,1425423212
population,IND,India,2021,1414203896
population,IND,India,2020,1402617695
population,IND,India,2019,1389030312
population,IND,India,2018,1374659064
population,IND,India,2017,1359657400
population,IND,India,2016,1343944296
population,IND,India,2015,1328024498
population,IND,India,2014,1312277191
population,IND,India,2013,1295829511
population,IND,India,2012,1278674502
population,IND,India,2011,1261224954
population,IND,India,2010,1243481564
population,IND,India,2009,1225524753
population,IND,India,2008,1207930964
population,IND,India,2007,1190676021
population,IND,India,2006,1172878890
population,IND,India,2005,1154676322
population,IND,India,2004,1135991513
population,IND,India,2003,1116803006
population,IND,India,2002,1097600380
population,IND,India,2001,1077898575
population,IND,India,2000,1057922733
population,IND,India,1999,1038225823
population,IND,India,1998,1018665080
population,IND,India,1997,999133762
population,IND,India,1996,979678458
population,IND,India,1995,960301044
population,IND,India,1994,941163767
population,IND,India,1993,922118387
population,IND,India,1992,902957070
population,IND,India,1991,883927600
population,IND,India,1990,864972221
population,IRN,"Iran, Islamic Rep.",2024,91567738
population,IRN,"Iran, Islamic Rep.",2023,90608707
